knife_plate.JPG,Sketch of Knife on Plate
knife_plate_sup_3.jpeg,Stage 3 of Drawing
knife_plate_sup_2.JPG,Stage 2 of Drawing
knife_plate_sup_1.JPG,Stage 1 of Drawing
