main_iso.jpg,Isometric View of Two Red Ceramic Bowls
side_side.jpg,Side-by-side View of Two Red Ceramic Bowls
stack.jpg,Two stacked Red Ceramic Bowls
single.jpg,Single Red Ceramic Bowl
notes.jpg,Notes on these pieces
