main_iso.jpg,Isometric view of large ceramic piece
side_1.jpg,Side view of large ceramic piece
back.jpg,Back view of large ceramic piece
side_2.jpg,Other Side view of large ceramic piece
iso_2.jpg,Other isometric view of large ceramic piece
notes_1.jpg,Notes on this piece
