main_house.jpeg,House sketch in Lisbon
house_sup.jpeg,Reference House from Lisbon
cafe.jpeg,Cafe Sketch in Lisbon
cafe_sup.jpeg,Reference Cafe from Lisbon
boats.jpeg,Boats on Water Sketch in Lisbon
city.jpeg,City of Lisbon Sketch
bridge.jpeg,Bridge Sketch in Lisbon
